record_id,record_type,page,owning_showcase,media_id,source_file,cargo_freight_url,canonical_base_url,url_evidence,freight_id,filename,rendition,rendition_width_request_px,natural_width_px,natural_height_px,design_width_1440_css_px,design_height_1440_css_px,rendered_max_width_css_px,rendered_max_height_css_px,dpr_coverage,format,mime_type,transparency,poster_fallback,loading_priority,referenced,referenced_by,source_provenance_evidence,source_provenance_confidence,delivery_evidence_source,delivery_evidence_confidence,notes
cd753c9ef64d0ace6d96,poster,home,eviive,eviive-01,unknown,https://freight.cargo.site/t/original/i/A3031230889628157697836525860665/01-Logo-symbol_Animation_EVIIVE-cargo-h264-poster.jpg,https://freight.cargo.site/t/original/i/A3031230889628157697836525860665/01-Logo-symbol_Animation_EVIIVE-cargo-h264-poster.jpg,observed in the Phase 1 Freight probe or captured bodycopy,A3031230889628157697836525860665,01-Logo-symbol_Animation_EVIIVE-cargo-h264-poster.jpg,original,,1600,1600,432,432,768,768,1.35x of measured requirement (width-limited; max observed DPR 3),jpg,image/jpeg,no,poster for https://freight.cargo.site/t/original/i/W3028308513949149028916421769017/Logo-symbol_Animation_EVIIVE-cargo-h264.mp4,critical,true,home:video[data-poster]/original; home:video[poster]/original,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv; docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format yuvj420p; Cargo library in_use=False; bodycopy reference is authoritative; rendered maxima imported from audit/assets/rendered-media-measurements.json
8961eadb923ba5092862,poster,home,eviive,eviive-02,unknown,https://freight.cargo.site/t/original/i/V3031232001837698134006521444153/02-6x-images-for-MMS_EVIIVE_Image-5-web-smooth-hq-white-bg-poster.jpg,https://freight.cargo.site/t/original/i/V3031232001837698134006521444153/02-6x-images-for-MMS_EVIIVE_Image-5-web-smooth-hq-white-bg-poster.jpg,observed in the Phase 1 Freight probe or captured bodycopy,V3031232001837698134006521444153,02-6x-images-for-MMS_EVIIVE_Image-5-web-smooth-hq-white-bg-poster.jpg,original,,1600,1600,279,279,593.906,593.906,1.35x of measured requirement (width-limited; max observed DPR 3),jpg,image/jpeg,no,poster for https://freight.cargo.site/t/original/i/F3022813868419761244926460344121/6x-images-for-MMS_EVIIVE_Image-5-web-smooth-hq-white-bg.mp4,critical,true,home:video[data-poster]/original; home:video[poster]/original,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv; docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format yuvj420p; Cargo library in_use=False; bodycopy reference is authoritative; rendered maxima imported from audit/assets/rendered-media-measurements.json
f5b35ef00896340dfbec,poster,home,eviive,eviive-05,unknown,https://freight.cargo.site/t/original/i/B3031232030079663310855844968249/03-Final_Navy_EVIIVE-Logo-Animation_Jul-2026-web-hq-1800-h264-poster.jpg,https://freight.cargo.site/t/original/i/B3031232030079663310855844968249/03-Final_Navy_EVIIVE-Logo-Animation_Jul-2026-web-hq-1800-h264-poster.jpg,observed in the Phase 1 Freight probe or captured bodycopy,B3031232030079663310855844968249,03-Final_Navy_EVIIVE-Logo-Animation_Jul-2026-web-hq-1800-h264-poster.jpg,original,,1600,1067,558,372,992,661.328,1.23x of measured requirement (width-limited; max observed DPR 3),jpg,image/jpeg,no,poster for https://freight.cargo.site/t/original/i/B3028308528632757311589224855353/Final_Navy_EVIIVE-Logo-Animation_Jul-2026-web-hq-1800-h264.mp4,near,true,home:video[data-poster]/original; home:video[poster]/original,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv; docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format yuvj420p; Cargo library in_use=False; bodycopy reference is authoritative; rendered maxima imported from audit/assets/rendered-media-measurements.json
3f6ee34383f817a085ae,poster,home,loop,loop-02,unknown,https://freight.cargo.site/t/original/i/Y3031232291119538697919709886265/12-v3_Loop-Wrapped_Animated-illustration-cargo-small-h264-poster.jpg,https://freight.cargo.site/t/original/i/Y3031232291119538697919709886265/12-v3_Loop-Wrapped_Animated-illustration-cargo-small-h264-poster.jpg,observed in the Phase 1 Freight probe or captured bodycopy,Y3031232291119538697919709886265,12-v3_Loop-Wrapped_Animated-illustration-cargo-small-h264-poster.jpg,original,,1440,1440,504,504,896,896,1.21x of measured requirement (width-limited; max observed DPR 3),jpg,image/jpeg,no,poster for https://freight.cargo.site/t/original/i/K3028308647282215193689060849465/v3_Loop-Wrapped_Animated-illustration-cargo-small-h264.mp4,near,true,home:video[data-poster]/original; home:video[poster]/original,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv; docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format yuvj420p; Cargo library in_use=False; bodycopy reference is authoritative; rendered maxima imported from audit/assets/rendered-media-measurements.json
7d60704dc471ce0464f4,poster,home,loop,loop-03,unknown,https://freight.cargo.site/t/original/i/P3031232318789654808484037310265/13-Loop-Card_3D-Animation-cargo-h264-poster.jpg,https://freight.cargo.site/t/original/i/P3031232318789654808484037310265/13-Loop-Card_3D-Animation-cargo-h264-poster.jpg,observed in the Phase 1 Freight probe or captured bodycopy,P3031232318789654808484037310265,13-Loop-Card_3D-Animation-cargo-h264-poster.jpg,original,,1600,1200,472,354,839.109,629.328,1.23x of measured requirement (width-limited; max observed DPR 3),jpg,image/jpeg,no,poster for https://freight.cargo.site/t/original/i/S3028308662094950684877830797113/Loop-Card_3D-Animation-cargo-h264.mp4,near,true,home:video[data-poster]/original; home:video[poster]/original,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv; docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format yuvj420p; Cargo library in_use=False; bodycopy reference is authoritative; rendered maxima imported from audit/assets/rendered-media-measurements.json
657aff34ac5010b8bfd4,poster,home,mandy,mandy-01,unknown,https://freight.cargo.site/t/original/i/C3031232234580268111999934183225/10-SATAIC-transformation-Comp-cargo-small-h264-poster.jpg,https://freight.cargo.site/t/original/i/C3031232234580268111999934183225/10-SATAIC-transformation-Comp-cargo-small-h264-poster.jpg,observed in the Phase 1 Freight probe or captured bodycopy,C3031232234580268111999934183225,10-SATAIC-transformation-Comp-cargo-small-h264-poster.jpg,original,,1080,1440,675,900,1200,1600,0.90x of measured requirement (width-limited; max observed DPR 3),jpg,image/jpeg,no,poster for https://freight.cargo.site/t/original/i/S3028308617638297467237811402553/SATAIC-transformation-Comp-cargo-small-h264.mp4,near,true,home:video[data-poster]/original; home:video[poster]/original,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv; docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format yuvj420p; Cargo library in_use=False; bodycopy reference is authoritative; rendered maxima imported from audit/assets/rendered-media-measurements.json
4d00458c42294e162479,poster,home,mandy,mandy-02,unknown,https://freight.cargo.site/t/original/i/N3031232263191168170323448739641/11-hf_20260708_032138_2ca7e18b-6113-498e-9b3e-603f187014fb-alpha-small-ratio-1.5466-poster.png,https://freight.cargo.site/t/original/i/N3031232263191168170323448739641/11-hf_20260708_032138_2ca7e18b-6113-498e-9b3e-603f187014fb-alpha-small-ratio-1.5466-poster.png,observed in the Phase 1 Freight probe or captured bodycopy,N3031232263191168170323448739641,11-hf_20260708_032138_2ca7e18b-6113-498e-9b3e-603f187014fb-alpha-small-ratio-1.5466-poster.png,original,,1392,900,779,504,1384.875,896,0.72x of measured requirement (height-limited; max observed DPR 3),png,image/png,yes,poster for https://freight.cargo.site/t/original/i/V3025158174716596286590825314105/hf_20260708_032138_2ca7e18b-6113-498e-9b3e-603f187014fb-alpha-small-ratio-1.5466.webm,near,true,home:video[data-poster]/original; home:video[poster]/original,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv; docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format rgba; Cargo library in_use=False; bodycopy reference is authoritative; rendered maxima imported from audit/assets/rendered-media-measurements.json
cc5d1154887ed59578ae,poster,home,montran,montran-03,unknown,https://freight.cargo.site/t/original/i/G3031232346146176269795302356793/14-montran-icon-animation-poster.jpg,https://freight.cargo.site/t/original/i/G3031232346146176269795302356793/14-montran-icon-animation-poster.jpg,observed in the Phase 1 Freight probe or captured bodycopy,G3031232346146176269795302356793,14-montran-icon-animation-poster.jpg,original,,1280,1280,400,400,711.109,711.109,1.08x of measured requirement (width-limited; max observed DPR 3),jpg,image/jpeg,no,poster for https://freight.cargo.site/t/original/i/C3026651793472485332597365847865/montran-icon-animation.mp4,near,true,home:video[data-poster]/original; home:video[poster]/original,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv; docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format yuvj420p; Cargo library in_use=False; bodycopy reference is authoritative; rendered maxima imported from audit/assets/rendered-media-measurements.json
1c7a6cc0f97c3ad15a6d,poster,home,montran,montran-05,unknown,https://freight.cargo.site/t/original/i/Y3031232375033777489224460187449/15-Montran_CSD_RS_EN-noaudio-poster.jpg,https://freight.cargo.site/t/original/i/Y3031232375033777489224460187449/15-Montran_CSD_RS_EN-noaudio-poster.jpg,observed in the Phase 1 Freight probe or captured bodycopy,Y3031232375033777489224460187449,15-Montran_CSD_RS_EN-noaudio-poster.jpg,original,,1080,1350,403,504,716.438,896,0.98x of measured requirement (height-limited; max observed DPR 3),jpg,image/jpeg,no,poster for https://freight.cargo.site/t/original/i/E3026651808137646871196459382585/Montran_CSD_RS_EN-noaudio.mp4,near,true,home:video[data-poster]/original; home:video[poster]/original,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv; docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format yuvj420p; Cargo library in_use=False; bodycopy reference is authoritative; rendered maxima imported from audit/assets/rendered-media-measurements.json
d38473ec0dad56d7e089,poster,home,montran,montran-01 (inline loading poster),work/montran-direct-pdf-v10-src/loading-poster.jpg,inline://U3034412351395654863674388559673/loading-poster.jpg#sha256=16afcfe464baa343846b6e7593054f063efec1ef90e07a6e0c6b6db27cfbd0f4,inline://U3034412351395654863674388559673/loading-poster.jpg#sha256=16afcfe464baa343846b6e7593054f063efec1ef90e07a6e0c6b6db27cfbd0f4,SHA-addressed identity for a data URI decoded from the active hashed embed bundle,,loading-poster.jpg,inline data URI,,2022,1008,unknown,unknown,unknown,unknown,unknown,jpg,image/jpeg,no,self (inline loading poster),embed-initial (parent iframe lazy),true,home:montran-01 iframe inline/loading poster,audit/assets/frozen-embed-dependencies.json: exact decoded-byte match to the tracked source captured in the Phase 1 source manifest,high,audit/assets/frozen-embed-dependencies.json; parent bundle SHA-256 825cf2c3a1f130cb3445e62443985e845991204d19e0c2154cfd43a36126b49b from docs/audits/2026-07-20T175853-0400-round-80/local/embed-manifest.json,high,decoded bytes=97671; decoded SHA-256=16afcfe464baa343846b6e7593054f063efec1ef90e07a6e0c6b6db27cfbd0f4; exact decoded-byte match to the tracked source captured in the Phase 1 source manifest
2455babcb76605a811fb,poster,home,purelove,purelove-05,unknown,https://freight.cargo.site/t/original/i/N3031232577062518584491469485881/22-purelove-flash-poster.jpg,https://freight.cargo.site/t/original/i/N3031232577062518584491469485881/22-purelove-flash-poster.jpg,observed in the Phase 1 Freight probe or captured bodycopy,N3031232577062518584491469485881,22-purelove-flash-poster.jpg,original,,1200,1600,336.3,448.4,597.859,797.141,1.09x of measured requirement (width-limited; max observed DPR 3),jpg,image/jpeg,no,poster for https://freight.cargo.site/t/original/i/S3028279585838879613892415764281/purelove-flash.mp4,near,true,home:video[data-poster]/original; home:video[poster]/original,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv; docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format yuvj420p; Cargo library in_use=False; bodycopy reference is authoritative; rendered maxima imported from audit/assets/rendered-media-measurements.json
cf0f04c4b4d8eda7ff4d,poster,home,randompics,randompics-01,unknown,https://freight.cargo.site/t/original/i/F3031232547566174810629896451897/21-randompics-slideshow-h264-poster.jpg,https://freight.cargo.site/t/original/i/F3031232547566174810629896451897/21-randompics-slideshow-h264-poster.jpg,observed in the Phase 1 Freight probe or captured bodycopy,F3031232547566174810629896451897,21-randompics-slideshow-h264-poster.jpg,original,,864,1334,432,667.2,869.547,1342.953,0.66x of measured requirement (height-limited; max observed DPR 3),jpg,image/jpeg,no,poster for https://freight.cargo.site/t/original/i/L3028308751008257120157869586233/randompics-slideshow-h264.mp4,near,true,home:video[data-poster]/original; home:video[poster]/original,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv; docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format yuvj420p; Cargo library in_use=False; bodycopy reference is authoritative; rendered maxima imported from audit/assets/rendered-media-measurements.json
fc104f64e507c4f50d36,poster,home,touchbaes,touchbaes-01,unknown,https://freight.cargo.site/t/original/i/P3031232147548529572238269658937/07-3d-animation_social-nov-8-cargo-under-1mb-1080-h264-poster.jpg,https://freight.cargo.site/t/original/i/P3031232147548529572238269658937/07-3d-animation_social-nov-8-cargo-under-1mb-1080-h264-poster.jpg,observed in the Phase 1 Freight probe or captured bodycopy,P3031232147548529572238269658937,07-3d-animation_social-nov-8-cargo-under-1mb-1080-h264-poster.jpg,original,,834,834,417,417,741.328,741.328,0.70x of measured requirement (width-limited; max observed DPR 3),jpg,image/jpeg,no,poster for https://freight.cargo.site/t/original/i/V3028308587975932996712852404025/3d-animation_social-nov-8-cargo-under-1mb-1080-h264.mp4,near,true,home:video[data-poster]/original; home:video[poster]/original,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv; docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format yuvj420p; Cargo library in_use=False; bodycopy reference is authoritative; rendered maxima imported from audit/assets/rendered-media-measurements.json
859f7a0be75e13d80698,poster,home,touchbaes,touchbaes-02,unknown,https://freight.cargo.site/t/original/i/L3031232176454577535741137041209/08-8bit-girls-final-alpha-1080-poster.png,https://freight.cargo.site/t/original/i/L3031232176454577535741137041209/08-8bit-girls-final-alpha-1080-poster.png,observed in the Phase 1 Freight probe or captured bodycopy,L3031232176454577535741137041209,08-8bit-girls-final-alpha-1080-poster.png,original,,899,1600,278,494,494.219,878.219,0.99x of measured requirement (width-limited; max observed DPR 3),png,image/png,yes,poster for https://freight.cargo.site/t/original/i/C3022812573698134943474161071929/8bit-girls-final-alpha-1080.webm,near,true,home:video[data-poster]/original; home:video[poster]/original,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv; docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format rgba64be; Cargo library in_use=False; bodycopy reference is authoritative; rendered maxima imported from audit/assets/rendered-media-measurements.json
eceb0000064ce3123f3a,poster,home,touchbaes,touchbaes-06,unknown,https://freight.cargo.site/t/original/i/Y3031232205692666892570776352569/09-video-small-poster.jpg,https://freight.cargo.site/t/original/i/Y3031232205692666892570776352569/09-video-small-poster.jpg,observed in the Phase 1 Freight probe or captured bodycopy,Y3031232205692666892570776352569,09-video-small-poster.jpg,original,,960,960,372,372,661.328,661.328,0.81x of measured requirement (width-limited; max observed DPR 3),jpg,image/jpeg,no,poster for https://freight.cargo.site/t/original/i/K3022811110465501528685107787577/video-small.mp4,near,true,home:video[data-poster]/original; home:video[poster]/original,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv; docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format yuvj420p; Cargo library in_use=False; bodycopy reference is authoritative; rendered maxima imported from audit/assets/rendered-media-measurements.json
0ce2148162b62c623591,poster,home,v7,v7-03,unknown,https://freight.cargo.site/t/original/i/B3031232058413862208073716250425/04-OOH_Train-Station_Video-Slide-cargo-small-h264-poster.jpg,https://freight.cargo.site/t/original/i/B3031232058413862208073716250425/04-OOH_Train-Station_Video-Slide-cargo-small-h264-poster.jpg,observed in the Phase 1 Freight probe or captured bodycopy,B3031232058413862208073716250425,04-OOH_Train-Station_Video-Slide-cargo-small-h264-poster.jpg,original,,1600,1062,759,504,1349.328,896,1.19x of measured requirement (height-limited; max observed DPR 3),jpg,image/jpeg,no,poster for https://freight.cargo.site/t/original/i/X3028308543445492802777994803001/OOH_Train-Station_Video-Slide-cargo-small-h264.mp4,near,true,home:video[data-poster]/original; home:video[poster]/original,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv; docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format yuvj420p; Cargo library in_use=False; bodycopy reference is authoritative; rendered maxima imported from audit/assets/rendered-media-measurements.json
3ce2d4f1c730b107ab6b,poster,home,v7,v7-04,unknown,https://freight.cargo.site/t/original/i/E3031232087873312493787870181177/05-Freetothink_motionthecity_260303-upscaled-4x-retina-h264-poster.jpg,https://freight.cargo.site/t/original/i/E3031232087873312493787870181177/05-Freetothink_motionthecity_260303-upscaled-4x-retina-h264-poster.jpg,observed in the Phase 1 Freight probe or captured bodycopy,E3031232087873312493787870181177,05-Freetothink_motionthecity_260303-upscaled-4x-retina-h264-poster.jpg,original,,1600,400,788,197,1400.875,350.219,0.81x of measured requirement (width-limited; max observed DPR 3),jpg,image/jpeg,no,poster for https://freight.cargo.site/t/original/i/B3028308558313568526187893405497/Freetothink_motionthecity_260303-upscaled-4x-retina-h264.mp4,near,true,home:video[data-poster]/original; home:video[poster]/original,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv; docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format yuvj420p; Cargo library in_use=False; bodycopy reference is authoritative; rendered maxima imported from audit/assets/rendered-media-measurements.json
d32e9624338da92998dd,poster,home,v7,v7-05,unknown,https://freight.cargo.site/t/original/i/J3031232116853147433585575769913/06-Mockup_Video-Truck_V7-cargo-small-h264-poster.jpg,https://freight.cargo.site/t/original/i/J3031232116853147433585575769913/06-Mockup_Video-Truck_V7-cargo-small-h264-poster.jpg,observed in the Phase 1 Freight probe or captured bodycopy,J3031232116853147433585575769913,06-Mockup_Video-Truck_V7-cargo-small-h264-poster.jpg,original,,1280,960,672,504,1194.656,896,0.98x of measured requirement (width-limited; max observed DPR 3),jpg,image/jpeg,no,poster for https://freight.cargo.site/t/original/i/P3028308573144750761450372904761/Mockup_Video-Truck_V7-cargo-small-h264.mp4,near,true,home:video[data-poster]/original; home:video[poster]/original,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv; docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format yuvj420p; Cargo library in_use=False; bodycopy reference is authoritative; rendered maxima imported from audit/assets/rendered-media-measurements.json
f5993583caba637e48a9,poster,home,v7,v7-01,unknown,https://freight.cargo.site/t/original/i/F3031232775678612026122211735353/v7-cup-poster.png,https://freight.cargo.site/t/original/i/F3031232775678612026122211735353/v7-cup-poster.png,observed in the Phase 1 Freight probe or captured bodycopy,F3031232775678612026122211735353,v7-cup-poster.png,original,,900,900,307,307,593.906,593.906,0.76x of measured requirement (width-limited; max observed DPR 3),png,image/png,yes,poster for https://freight.cargo.site/m/Z3031274916472238420423367767865/coffee-cup-bundle.html,critical,true,home:iframe[data-poster]/original,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv; docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format rgba; Cargo library in_use=False; bodycopy reference is authoritative; rendered maxima imported from audit/assets/rendered-media-measurements.json
b4500f4c0f10376c117d,poster,home,wtw,wtw-02,unknown,https://freight.cargo.site/t/original/i/L3031232634561019862244141872953/24-wtw-wordmark-poster.jpg,https://freight.cargo.site/t/original/i/L3031232634561019862244141872953/24-wtw-wordmark-poster.jpg,observed in the Phase 1 Freight probe or captured bodycopy,L3031232634561019862244141872953,24-wtw-wordmark-poster.jpg,original,,1600,1600,765.2,765.2,896,896,1.35x of measured requirement (width-limited; max observed DPR 3),jpg,image/jpeg,no,poster for https://freight.cargo.site/t/original/i/U3028243848518863758609040848697/wtw-wordmark.mp4,near,true,home:video[data-poster]/original; home:video[poster]/original,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv; docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format yuvj420p; Cargo library in_use=False; bodycopy reference is authoritative; rendered maxima imported from audit/assets/rendered-media-measurements.json
ba6556d41b61dd3430b6,poster,home,wtw,wtw-04,unknown,https://freight.cargo.site/t/original/i/P3031232663448621081673299703609/25-wtw-grid-logo-poster.jpg,https://freight.cargo.site/t/original/i/P3031232663448621081673299703609/25-wtw-grid-logo-poster.jpg,observed in the Phase 1 Freight probe or captured bodycopy,P3031232663448621081673299703609,25-wtw-grid-logo-poster.jpg,original,,1080,1080,388.2,388.2,690.125,690.125,0.91x of measured requirement (width-limited; max observed DPR 3),jpg,image/jpeg,no,poster for https://freight.cargo.site/t/original/i/J3028243826290537149789031151417/wtw-grid-logo.mp4,near,true,home:video[data-poster]/original; home:video[poster]/original,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv; docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format yuvj420p; Cargo library in_use=False; bodycopy reference is authoritative; rendered maxima imported from audit/assets/rendered-media-measurements.json
866912cfde1fb7ffefe9,poster,home,wtw,wtw-05,unknown,https://freight.cargo.site/t/original/i/S3031232692022627651849395156793/26-wtw-grid-image-poster.jpg,https://freight.cargo.site/t/original/i/S3031232692022627651849395156793/26-wtw-grid-image-poster.jpg,observed in the Phase 1 Freight probe or captured bodycopy,S3031232692022627651849395156793,26-wtw-grid-image-poster.jpg,original,,1080,1080,388.2,388.2,690.125,690.125,0.91x of measured requirement (width-limited; max observed DPR 3),jpg,image/jpeg,no,poster for https://freight.cargo.site/t/original/i/K3028243512603654176358105921337/wtw-grid-image.mp4,near,true,home:video[data-poster]/original; home:video[poster]/original,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv; docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format yuvj420p; Cargo library in_use=False; bodycopy reference is authoritative; rendered maxima imported from audit/assets/rendered-media-measurements.json
bea2ff03d34909be013f,poster,home,wtw,wtw-07,unknown,https://freight.cargo.site/t/original/i/P3031232719434489345381788858169/27-wtw-grid-animation-poster.jpg,https://freight.cargo.site/t/original/i/P3031232719434489345381788858169/27-wtw-grid-animation-poster.jpg,observed in the Phase 1 Freight probe or captured bodycopy,P3031232719434489345381788858169,27-wtw-grid-animation-poster.jpg,original,,1600,900,896,504,1592.875,896,1.00x of measured requirement (height-limited; max observed DPR 3),jpg,image/jpeg,no,poster for https://freight.cargo.site/t/original/i/L3028243501517160988058665400121/wtw-grid-animation.mp4,near,true,home:video[data-poster]/original; home:video[poster]/original,docs/audits/2026-07-20T175853-0400-round-80/local/source-manifest.tsv: no unambiguous source match exists in the frozen Phase 1 source manifest,unknown,docs/audits/2026-07-20T175853-0400-round-80/cargo-draft/media-inventory.tsv; docs/audits/2026-07-20T175853-0400-round-80/freight/asset-manifest.csv,high,no unambiguous source match exists in the frozen Phase 1 source manifest; decoded pixel format yuvj420p; Cargo library in_use=False; bodycopy reference is authoritative; rendered maxima imported from audit/assets/rendered-media-measurements.json
